,location,swing_type,frame_type,src_video,frame_path,label_path,train_set,val_set,test_set
1594,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_384.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_384.txt,1,0,0
1595,KP_Study_Room,Putting,Strike_frames,20250304_t_225416_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\images\20250304_t_225416_sink_frame_right_356.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\labels\20250304_t_225416_sink_frame_right_356.txt,1,0,0
1596,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_388.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_388.txt,1,0,0
1597,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_404.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_404.txt,1,0,0
1598,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_184.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_184.txt,1,0,0
1599,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_244.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_244.txt,1,0,0
1600,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_396.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_396.txt,1,0,0
1601,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_248.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_248.txt,1,0,0
1602,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_400.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_400.txt,1,0,0
1603,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_276.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_276.txt,1,0,0
1604,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_320.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_320.txt,1,0,0
1605,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_236.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_236.txt,1,0,0
1606,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_408.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_408.txt,1,0,0
1607,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_412.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_412.txt,1,0,0
1608,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_432.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_432.txt,1,0,0
1609,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_348.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_348.txt,1,0,0
1610,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_328.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_328.txt,1,0,0
1611,KP_Study_Room,Putting,Strike_frames,20250304_t_225416_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\images\20250304_t_225416_sink_frame_right_340.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\labels\20250304_t_225416_sink_frame_right_340.txt,1,0,0
1612,KP_Study_Room,Putting,Strike_frames,20250304_t_225306_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\images\20250304_t_225306_sink_frame_right_316.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\labels\20250304_t_225306_sink_frame_right_316.txt,1,0,0
1613,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_368.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_368.txt,1,0,0
1614,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_220.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_220.txt,1,0,0
1615,KP_Study_Room,Putting,Strike_frames,20250304_t_225524_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\images\20250304_t_225524_sink_frame_right_256.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\labels\20250304_t_225524_sink_frame_right_256.txt,1,0,0
1616,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_364.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_364.txt,1,0,0
1617,KP_Study_Room,Putting,Strike_frames,20250304_t_225137_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\images\20250304_t_225137_sink_frame_right_336.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\labels\20250304_t_225137_sink_frame_right_336.txt,1,0,0
1618,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_304.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_304.txt,1,0,0
1619,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_284.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_284.txt,1,0,0
1620,KP_Study_Room,Putting,Strike_frames,20250304_t_225306_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\images\20250304_t_225306_sink_frame_right_292.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\labels\20250304_t_225306_sink_frame_right_292.txt,1,0,0
1621,KP_Study_Room,Putting,Strike_frames,20250304_t_225524_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\images\20250304_t_225524_sink_frame_right_264.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\labels\20250304_t_225524_sink_frame_right_264.txt,1,0,0
1622,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_456.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_456.txt,1,0,0
1623,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_252.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_252.txt,1,0,0
1624,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_396.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_396.txt,1,0,0
1625,KP_Study_Room,Putting,Strike_frames,20250304_t_225137_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\images\20250304_t_225137_sink_frame_right_316.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\labels\20250304_t_225137_sink_frame_right_316.txt,1,0,0
1626,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_388.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_388.txt,1,0,0
1627,KP_Study_Room,Putting,Strike_frames,20250304_t_225306_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\images\20250304_t_225306_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\labels\20250304_t_225306_sink_frame_right_352.txt,1,0,0
1628,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_372.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_372.txt,1,0,0
1629,KP_Study_Room,Putting,Strike_frames,20250304_t_225524_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\images\20250304_t_225524_sink_frame_right_276.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\labels\20250304_t_225524_sink_frame_right_276.txt,1,0,0
1630,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_384.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_384.txt,1,0,0
1631,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_332.txt,1,0,0
1632,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_376.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_376.txt,1,0,0
1633,KP_Study_Room,Putting,Strike_frames,20250304_t_225524_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\images\20250304_t_225524_sink_frame_right_288.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\labels\20250304_t_225524_sink_frame_right_288.txt,1,0,0
1634,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_408.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_408.txt,1,0,0
1635,KP_Study_Room,Putting,Strike_frames,20250304_t_225137_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\images\20250304_t_225137_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225137_sink\labels\20250304_t_225137_sink_frame_right_332.txt,1,0,0
1636,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_288.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_288.txt,1,0,0
1637,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_236.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_236.txt,1,0,0
1638,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_392.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_392.txt,1,0,0
1639,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_352.txt,1,0,0
1640,KP_Study_Room,Putting,Strike_frames,20250304_t_225416_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\images\20250304_t_225416_sink_frame_right_360.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\labels\20250304_t_225416_sink_frame_right_360.txt,1,0,0
1641,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_344.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_344.txt,1,0,0
1642,KP_Study_Room,Putting,Strike_frames,20250304_t_225801_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\images\20250304_t_225801_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225801_sink\labels\20250304_t_225801_sink_frame_right_352.txt,1,0,0
1643,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_332.txt,1,0,0
1644,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_304.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_304.txt,1,0,0
1645,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_336.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_336.txt,1,0,0
1646,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_436.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_436.txt,1,0,0
1647,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_264.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_264.txt,1,0,0
1648,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_312.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_312.txt,1,0,0
1649,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_308.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_308.txt,1,0,0
1650,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_404.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_404.txt,1,0,0
1651,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_256.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_256.txt,1,0,0
1652,KP_Study_Room,Putting,Strike_frames,20250304_t_225416_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\images\20250304_t_225416_sink_frame_right_328.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225416_sink\labels\20250304_t_225416_sink_frame_right_328.txt,1,0,0
1653,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_180.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_180.txt,1,0,0
1654,KP_Study_Room,Putting,Strike_frames,20250304_t_225524_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\images\20250304_t_225524_sink_frame_right_304.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225524_sink\labels\20250304_t_225524_sink_frame_right_304.txt,1,0,0
1655,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_232.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_232.txt,1,0,0
1656,KP_Study_Room,Putting,Strike_frames,20250304_t_225306_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\images\20250304_t_225306_sink_frame_right_308.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\labels\20250304_t_225306_sink_frame_right_308.txt,1,0,0
1657,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_468.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_468.txt,1,0,0
1658,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_300.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_300.txt,1,0,0
1659,KP_Study_Room,Putting,Strike_frames,20250304_t_225015_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\images\20250304_t_225015_sink_frame_right_376.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225015_sink\labels\20250304_t_225015_sink_frame_right_376.txt,1,0,0
1660,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_332.txt,1,0,0
1661,KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_260.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_260.txt,1,0,0
1662,KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_208.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_208.txt,1,0,0
1663,KP_Study_Room,Putting,Strike_frames,20250304_t_225639_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\images\20250304_t_225639_sink_frame_right_296.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225639_sink\labels\20250304_t_225639_sink_frame_right_296.txt,1,0,0
1664,KP_Study_Room,Putting,Strike_frames,20250304_t_225306_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\images\20250304_t_225306_sink_frame_right_348.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_225306_sink\labels\20250304_t_225306_sink_frame_right_348.txt,1,0,0
1665,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_196.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_196.txt,1,0,0
1666,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_472.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_472.txt,1,0,0
1667,KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_452.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_452.txt,1,0,0
