location,swing_type,frame_type,src_video,frame_path,label_path
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_408.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_408.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_412.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_412.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_416.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_416.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_420.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_420.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_424.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_424.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_428.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_428.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_432.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_432.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_436.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_436.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_440.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_440.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_444.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_444.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_448.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_448.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_452.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_452.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_456.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_456.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_460.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_460.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_464.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_464.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_468.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_468.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_472.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_472.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224647_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\images\20250304_t_224647_sink_frame_right_476.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224647_sink\labels\20250304_t_224647_sink_frame_right_476.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_200.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_200.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_212.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_212.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_216.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_216.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_220.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_220.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_224.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_224.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_228.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_228.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_232.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_232.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_236.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_236.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_240.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_240.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_244.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_244.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_248.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_248.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_252.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_252.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_256.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_256.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_260.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_260.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_264.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_264.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_276.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_276.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_312.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_312.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_320.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_320.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_332.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_340.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_340.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_348.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_348.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_356.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_356.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_360.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_360.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_364.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_364.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_368.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_368.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_372.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_372.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_376.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_376.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_380.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_380.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_384.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_384.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_388.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_388.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_392.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_392.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_396.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_396.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_400.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_400.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_404.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_404.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_408.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_408.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_412.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_412.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_416.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_416.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_420.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_420.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_424.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_424.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224742_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\images\20250304_t_224742_sink_frame_right_428.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224742_sink\labels\20250304_t_224742_sink_frame_right_428.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_132.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_132.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_180.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_180.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_184.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_184.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_196.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_196.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_200.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_200.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_204.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_204.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_208.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_208.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_212.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_212.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_216.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_216.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_220.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_220.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_224.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_224.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_228.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_228.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_232.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_232.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_236.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_236.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_240.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_240.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_244.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_244.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_248.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_248.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_252.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_252.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_256.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_256.txt
KP_Study_Room,Putting,Strike_frames,20250304_t_224856_sink,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\images\20250304_t_224856_sink_frame_right_260.jpeg,Golf_Ball_Putting_data_labelled_final\KP_Study_Room\Strike_frames\20250304_t_224856_sink\labels\20250304_t_224856_sink_frame_right_260.txt
